DOI_CR,paper_id,author_full,Fold_Id
10.1257/app.20160079,xJVW,"He, Guojun; Wang, Shaoda",6.0
10.1257/app.6.1.38,2Pj5,"Ward, Courtney J.",6.0
10.1016/j.learninstruc.2014.08.003,KQKJ,"Durkin, Kelley; Rittle-Johnson, Bethany",9.0
10.1177/2167702615615866,axL3,"Blix, Ines; Birkeland, Marianne Skogbrott; Hansen, Marianne Bang; Heir, Trond",8.0
10.1016/j.worlddev.2017.07.030,O7Gm,"Bluffstone, Randall A.; Somanathan, E.; Jha, Prakash; Luintel, Harisharan; Bista, Rajesh; Toman, Michael; Paudel, Naya; Adhikari, Bhim",9.0
10.1016/j.worlddev.2015.10.025,WXJZ,"Ward, Catherine D.; Shackleton, Charlie M.",10.0
10.1016/j.worlddev.2014.06.005,V8lm,"Du, Luosha; Harrison, Ann; Jefferson, Gary",10.0
10.1111/puar.12092,x5QJ,"Clark, Benjamin Y.; Brudney, Jeffrey L.; Jang, Sung-Gheel",8.0
10.1287/orsc.2015.0994,PjBY,"Lount, Robert B., Jr.; Sheldon, Oliver J.; Rink, Floor; Phillips, Katherine W.",5.0
10.1287/orsc.2014.0938,VAOA,"Edelman, Benjamin; Larkin, Ian",1.0
10.1287/orsc.2014.0905,VAWE,"Chakravarti, Arjun; Menon, Tanya; Winship, Christopher",9.0
10.1287/orsc.1110.0722,5Byw,"Mayer, Kyle J.; Somaya, Deepak; Williamson, Ian O.",9.0
10.1016/j.compedu.2014.05.002,3rXG,"Ragan, Eric D.; Jennings, Samuel R.; Massey, John D.; Doolittle, Peter E.",2.0
10.1016/j.compedu.2010.05.003,3gJZ,"de-Marcos, Luis; Hilera, José Ramón; Barchino, Roberto; Jiménez, Lourdes; Martínez, José Javier; Gutiérrez, José Antonio; Gutiérrez, José María; Otón, Salvador",6.0
10.1353/dem.0.0101,xgEL,Kayuet Liu; Noam Zerubavel; Peter Bearman,8.0
10.1353/sof.2010.0041,m0PZ,"Silver, D.; Clark, T. N.; Navarro Yanez, C. J.",9.0
10.1353/sof.0.0257,0exZ,"Carnabuci, G.; Bruggeman, J.",9.0
10.1177/001440291207900106,K9kY,"Sweller, Naomi; Graham, Linda J.; Van Bergen, Penny",8.0
10.1093/qje/qjv003,DDmy,"Aizer, Anna; Doyle, Joseph J.",4.0
10.1177/001440291308000101,pGpd,"Coyne, Michael D.; Simmons, Deborah C.; Hagan-Burke, Shanna; Simmons, Leslie E.; Kwok, Oi-Man; Kim, Minjung; Fogarty, Melissa; Oslund, Eric L.; Taylor, Aaron B.; Capozzoli-Oldham, Ashley; Ware, Sharon; Little, Mary E.; Rawlinson, D'Ann M.",8.0
10.1177/001440291007600405,VYOV,"Kettler, Ryan J.; Elliott, Stephen N.; Beddow, Peter A.; Compton, Elizabeth; McGrath, Dawn; Kaase, Kristopher J.; Bruen, Charles; Ford, Lisa; Hinton, Kent",6.0
10.1016/j.compedu.2017.07.011,Z9xJ,"Hong, Huang-Yao; Chai, Ching Sing",8.0
10.1016/j.compedu.2017.05.014,Na8W,"Lin, Chin-Hsi; Zhang, Yining; Zheng, Binbin",2.0
10.1016/j.compedu.2017.06.003,v9lE,"Hatlevik, Ove E.; Scherer, Ronny; Christophersen, Knut-Andreas",2.0
10.1016/j.compedu.2017.02.006,2rYQ,"Rau, Martina A.; Bowman, Hannah E.; Moore, John W.",6.0
10.1016/j.compedu.2015.09.002,O2Qy,"Çevik, Yasemin Demiraslan",10.0
10.1016/j.compedu.2014.11.021,RB9V,"Yang, Tzu-Chi; Chen, Sherry Y.; Hwang, Gwo-Jen",4.0
10.1016/j.compedu.2015.06.002,qqDg,"Yilmaz, Rabia M.; Baydas, Ozlem; Karakus, Turkan; Goktas, Yuksel",7.0
10.1016/j.compedu.2012.06.013,7QG3,"Balaban, Igor; Mu, Enrique; Divjak, Blazenka",4.0
10.1016/j.compedu.2012.05.011,y2vO,"Chow, Meyrick; Herold, David Kurt; Choo, Tat-Ming; Chan, Kitty",5.0
10.1016/j.compedu.2011.11.010,apLR,"Raes, Annelies; Schellens, Tammy; De Wever, Bram; Vanderhoven, Ellen",10.0
10.1016/j.compedu.2011.03.011,aprR,"Saçkes, Mesut; Trundle, Kathy Cabe; Bell, Randy L.",7.0
10.1016/j.compedu.2010.12.001,qqAw,"Liu, Shih-Hsiung",6.0
10.1016/j.compedu.2011.01.016,pAWj,"Miller, Leslie M.; Chang, Ching-I.; Wang, Shu; Beier, Margaret E.; Klisch, Yvonne",8.0
10.1016/j.compedu.2009.08.004,1gq4,"Yang, Heng-Li; Cheng, Hsiu-Hua",10.0
10.1086/688176,KRRW,"Hoberg, Gerard; Phillips, Gordon",7.0
10.1086/669253,PPQb,"Stoop, Jan; Noussair, Charles N.; van Soest, Daan",9.0
10.1086/664820,QBQq,"Cohen, Lauren; Coval, Joshua; Malloy, Christopher",3.0
10.1017/s0033291717003099,BByQ,"Montero-Marin, Jesus; Garcia-Campayo, Javier; López-Montoyo, Alba; Zabaleta-del-Olmo, Edurne; Cuijpers, Pim",2.0
10.1017/s0033291717001672,J9pB,"Hirschtritt, M. E.; Darrow, S. M.; Illmann, C.; Osiecki, L.; Grados, M.; Sandor, P.; Dion, Y.; King, R. A.; Pauls, D.; Budman, C. L.; Cath, D. C.; Greenberg, E.; Lyon, G. J.; Yu, D.; McGrath, L. M.; McMahon, W. M.; Lee, P. C.; Delucchi, K. L.; Scharf, J. M.; Mathews, C. A.",5.0
10.1017/s0033291714003213,veBv,"Foster, D. G.; Steinberg, J. R.; Roberts, S. C. M.; Neuhaus, J.; Biggs, M. A.",2.0
10.1017/s0033291713002997,57Oq,"Burstein, M.; Beesdo-Baum, K.; He, J.-P.; Merikangas, K. R.",8.0
10.1017/s003329171100290x,1757,"Woodhead, C.; Wessely, S.; Jones, N.; Fear, N. T.; Hatch, S. L.",7.0
10.1017/s003329171000142x,V2rX,"Luck, T.; Luppa, M.; Angermeyer, M. C.; Villringer, A.; König, H.-H.; Riedel-Heller, S. G.",7.0
10.1017/s0033291709991632,QO0l,"Gavrilescu, M.; Rossell, S.; Stuart, G. W.; Shea, T. L.; Innes-Brown, H.; Henshall, K.; McKay, C.; Sergejew, A. A.; Copolov, D.; Egan, G. F.",6.0
10.1111/cdev.12902,90L4,"Moding, Kameron J.; Stifter, Cynthia A.",8.0
10.1111/cdev.12720,Em83,"Ronfard, Samuel; Lane, Jonathan D.",3.0
10.1111/cdev.12759,500D,"Wu, Yang; Schulz, Laura E.",2.0
10.1111/cdev.13023,Pm7K,"Vilgis, Veronika; Gelardi, Kristina L.; Helm, Jonathan L.; Forbes, Erika E.; Hipwell, Alison E.; Keenan, Kate; Guyer, Amanda E.",8.0
10.1111/cdev.12871,EmkP,"Jagers, Robert J.; Lozada, Fantasy T.; Rivas-Drake, Deborah; Guillaume, Casta",5.0
10.1111/cdev.12723,Bm2E,"Sandoval, Michelle; Leclerc, Julia A.; Gómez, Rebecca L.",5.0
10.1111/cdev.12519,gg09,"Cheung, Hoi Shan; Elliott, John M.",8.0
10.1111/cdev.12500,zP0w,"Green, Dorota; Li, Qi; Lockman, Jeffrey J.; Gredebäck, Gustaf",7.0
10.1111/cdev.12508,Dr1R,"Kirkorian, Heather L.; Choi, Koeun; Pempek, Tiffany A.",10.0
10.1111/cdev.12556,wXGd,"Adachi, Paul J.C.; Willoughby, Teena",3.0
10.1111/cdev.12219,Omgy,"Smith Watts, Ashley K.; Patel, Deepika; Corley, Robin P.; Friedman, Naomi P.; Hewitt, John K.; Robinson, JoAnn L.; Rhee, Soo H.",7.0
10.1111/cdev.12142,Arpz,"Lewkowicz, David J.; Flom, Ross",9.0
10.1111/cdev.12076,905a,"Schermerhorn, Alice C.; Bates, John E.; Goodnight, Jackson A.; Lansford, Jennifer E.; Dodge, Kenneth A.; Pettit, Gregory S.",7.0
10.1111/j.1467-8624.2011.01580.x,50g3,"Saine, Nina L.; Lerkkanen, Marja-Kristiina; Ahonen, Timo; Tolvanen, Asko; Lyytinen, Heikki",4.0
10.1111/j.1467-8624.2011.01668.x,gyzK,"Raabe, Tobias; Beelmann, Andreas",10.0
10.1111/j.1467-8624.2010.01511.x,YqBQ,"Pauker, Kristin; Ambady, Nalini; Apfelbaum, Evan P.",10.0
10.1257/aer.20150313,RyOk,"Sequeira, Sandra",9.0
10.1257/aer.20140260,Akjj,"Abaluck, Jason; Agha, Leila; Kabrhel, Chris; Raja, Ali; Venkatesh, Arjun",10.0
10.1257/aer.101.7.3019,w8Jv,"Baum-Snow, Nathaniel; Lutz, Byron F",3.0
10.1111/jofi.12059,vD4D,"BENA, JAN; LI, KAI",10.0
10.1016/j.cedpsych.2013.04.004,O03b,"Wang, Aubrey H.; Shen, Feng; Byrnes, James P.",7.0
10.1016/j.cedpsych.2012.12.001,yBLp,"Rowe, Meredith L.; Silverman, Rebecca D.; Mullan, Bridget E.",6.0
10.1016/j.cedpsych.2013.07.005,QDzm,"Guay, Frédéric; Ratelle, Catherine; Larose, Simon; Vallerand, Robert J.; Vitaro, Frank",1.0
10.1016/j.cedpsych.2011.06.002,7Ox9,"Rich, Yisrael; Schachter, Elli P.",8.0
10.1016/j.cedpsych.2010.04.001,EZEr,"Balass, Michal; Nelson, Jessica R.; Perfetti, Charles A.",6.0
10.1016/j.cedpsych.2009.07.001,AY7j,"Georgiou, George K.; Manolitsis, George; Nurmi, Jari-Erik; Parrila, Rauno",7.0
10.1016/j.cedpsych.2008.08.001,O0bN,"Klassen, Robert M.; Bong, Mimi; Usher, Ellen L.; Chong, Wan Har; Huan, Vivien S.; Wong, Isabella Y.F.; Georgiou, Tasos",10.0
10.1093/sf/sox047,jR09,"Harding, David J; Siegel, Jonah A; Morenoff, Jeffrey D",6.0
10.1093/sf/sox043,PDLa,"Keuschnigg, Marc; Wimmer, Thomas",10.0
10.1093/sf/sov047,2Q5R,"Doan, Long; Miller, Lisa R.; Loehr, Annalise",1.0
10.1093/sf/sou117,Zr7L,"Montez, J. K.; Martikainen, P.; Remes, H.; Avendano, M.",9.0
10.1093/sf/sou003,1QXY,"Bol, T.; Witschge, J.; Van de Werfhorst, H. G.; Dronkers, J.",9.0
10.1093/sf/sot045,w0pd,"Longest, K. C.; Hitlin, S.; Vaisey, S.",6.0
10.1093/sf/sos074,KpNx,"Faris, R.",7.0
10.1093/sf/sos072,PraJ,"Dwyer, R. E.; McCloud, L.; Hodson, R.",2.0
10.1093/sf/89.4.1363,VrD1,"Hawdon, J.; Ryan, J.",4.0
10.1353/sof.2010.0065,qvq2,"Zhang, J.",9.0
10.3102/0013189x18814450,PrQa,"Redding, Christopher; Henry, Gary T.",7.0
10.3102/0013189x16644602,m0jQ,"Blanchard, Margaret R.; LePrevost, Catherine E.; Tolin, A. Dell; Gutierrez, Kristie S.",6.0
10.3102/0013189x16633182,WrdZ,"Morgan, Paul L.; Farkas, George; Hillemeier, Marianne M.; Maczuga, Steve",10.0
10.3102/0013189x16677965,9p01,"Quinn, David M.; Cooc, North; McIntyre, Joe; Gomez, Celia J.",3.0
10.3102/0013189x16644603,7pz3,"Benbenishty, Rami; Astor, Ron Avi; Roziner, Ilan; Wrabel, Stephani L.",1.0
10.3102/0013189x15592622,LrvB,"Goldhaber, Dan; Lavery, Lesley; Theobald, Roddy",6.0
10.3102/0013189x15598539,JpRQ,"Quinn, David M.; Cooc, North",3.0
10.3102/0013189x13512673,WraX,"Fantuzzo, John W.; LeBoeuf, Whitney A.; Rouse, Heather L.",10.0
10.3102/0013189x11419042,g00Q,"Henry, Gary T.; Bastian, Kevin C.; Fortner, C. Kevin",7.0
10.3102/0013189x10389811,g0XQ,"Robinson, Joseph P.",7.0
10.1016/j.jfineco.2018.05.001,0emk,"Licht, Amir N.; Poliquin, Christopher; Siegel, Jordan I.; Li, Xi",7.0
10.1016/j.jfineco.2016.01.028,4pNq,"Agarwal, Sumit; Ben-David, Itzhak; Yao, Vincent",5.0
10.1016/j.jfineco.2017.04.003,jrdg,"Cain, Matthew D.; McKeon, Stephen B.; Solomon, Steven Davidoff",3.0
10.1016/j.jfineco.2014.09.003,m0kV,"Eun, Cheol S.; Wang, Lingling; Xiao, Steven C.",5.0
10.1016/j.jfineco.2015.04.006,0eb8,"Cronqvist, Henrik; Siegel, Stephan; Yu, Frank",7.0
10.1016/j.jfineco.2014.02.004,Rrkk,"Lee, Jongsub; Lee, Kwang J.; Nagarajan, Nandu J.",7.0
10.1287/mnsc.2015.2411,X958,"Buell, Ryan W.; Kim, Tami; Tsay, Chia-Jung",4.0
10.1287/mnsc.2015.2269,qWvQ,"Brandts, Jordi; Cooper, David J.; Fatas, Enrique; Qi, Shi",10.0
10.1287/mnsc.2014.2035,D1x2,"Marx, Matt; Gans, Joshua S.; Hsu, David H.",7.0
10.1287/mnsc.2014.1897,X9Bp,"Alan, Yasin; Gao, George P.; Gaur, Vishal",2.0
10.1287/mnsc.1080.0924,YPA2,"Novak, Sharon; Stern, Scott",6.0
10.1037/edu0000220,J2rA,"Richter, Juliane; Scheiter, Katharina; Eitel, Alexander",9.0
10.1037/edu0000090,xGVb,"Lee, Kerry; Bull, Rebecca",2.0
10.1037/a0031971,gJe9,"Yue, Carole L.; Bjork, Elizabeth Ligon; Bjork, Robert A.",7.0
10.1037/a0027216,G9gz,"Beike, Suzanne M.; Zentall, Sydney S.",1.0
10.1037/a0023655,QxYl,"Mancilla-Martinez, Jeannette; Lesaux, Nonie K.",9.0
10.1037/a0023930,jYgd,"Bulgren, Janis A.; Marquis, Janet G.; Lenz, B. Keith; Deshler, Donald D.; Schumaker, Jean B.",2.0
10.1037/a0023392,33Wj,"Nguyen, Simone P.; McCullough, Mary Beth; Noble, Ashley",9.0
10.1037/a0021334,EOkj,"Rittle-Johnson, Bethany; Matthews, Percival G.; Taylor, Roger S.; McEldoon, Katherine L.",9.0
10.1037/a0023495,RL5V,"Tong, Xiuli; Deacon, S. Hélène; Kirby, John R.; Cain, Kate; Parrila, Rauno",7.0
10.1037/a0016306,YPex,"Trautwein, Ulrich; Lüdtke, Oliver; Marsh, Herbert W.; Nagy, Gabriel",8.0
10.1037/a0013843,3.00E+08,"Lee, Kerry; Ng, Ee Lynn; Ng, Swee Fong",2.0
10.1093/esr/jcy010,BqKX,"Müller, Tim S; Grund, Thomas U; Koskinen, Johan H",3.0
10.1093/esr/jcx071,EOOx,"Czymara, Christian S; Schmidt-Catran, Alexander W",6.0
10.1093/esr/jcw008,qXX2,"Teney, Céline",3.0
10.1093/esr/jcu055,LJXK,"Lersch, Philipp M.; Vidal, Sergi",9.0
10.1093/esr/jcr043,13Nv,"Wielers, Rudi; Raven, Dennis",9.0
10.1093/esr/jcr054,ky5z,"Schlueter, Elmar; Davidov, Eldad",4.0
10.1093/esr/jcp054,2.30E+06,"Bonke, J.; Esping-Andersen, G.",10.0
10.1093/esr/jcp042,EOwP,"Sgourev, S. V.",10.0
10.1093/esr/jcn075,Bqgj,"Semyonov, M.; Glikman, A.",4.0
10.1093/esr/jcn050,YP2Q,"Pichler, F.; Wallace, C.",9.0
10.1093/esr/jcn064,ZBKJ,"Lohmann, H.",8.0
10.1177/0149206311407508,Z2vK,"Bergeron, Diane M.; Shipp, Abbie J.; Rosen, Benson; Furst, Stacie A.",4.0
10.1177/0149206311430262,PVJZ,"Daniels, Kevin; Beesley, Nick; Wimalasiri, Varuni; Cheyne, Alistair",10.0
10.1177/0149206310386228,jPEQ,"Gruber, Marc; MacMillan, Ian C.; Thompson, James D.",9.0
10.1177/0149206308318619,0m1Z,"O'Brien, Kimberly E.; Biga, Andrew; Kessler, Stacey R.; Allen, Tammy D.",6.0
10.1257/app.20150517,9OK1,"Barsbai, Toman; Rapoport, Hillel; Steinmayr, Andreas; Trebesch, Christoph",9.0
10.1257/app.3.3.55,qOVj,"Ben-David, Itzhak",5.0
10.1016/j.learninstruc.2015.04.001,W9Qp,"De Backer, Liesje; Van Keer, Hilde; Valcke, Martin",10.0
10.1016/j.learninstruc.2009.02.011,2PN7,"Schmidt-Weigand, Florian; Kohnert, Alfred; Glowalla, Ulrich",8.0
10.1016/j.learninstruc.2008.07.002,9Oky,"Corbalan, Gemma; Kester, Liesbeth; J.G. van Merriënboer, Jeroen",1.0
10.1016/j.learninstruc.2008.05.005,7dx1,"Olive, Thierry; Favart, Monik; Beauvais, Caroline; Beauvais, Lucie",3.0
10.1177/2167702618776947,ExLr,"Gorka, Stephanie M.; Phan, K. Luan; Hosseini, Bobak; Chen, Eunice Y.; McCloskey, Michael S.",8.0
10.1177/2167702617690857,v2ZL,"Nickerson, Angela; Garber, Benjamin; Liddell, Belinda J.; Litz, Brett T.; Hofmann, Stefan G.; Asnaani, Anu; Ahmed, Ola; Cheung, Jessica; Huynh, Ly; Pajak, Rosanna; Bryant, Richard A.",3.0
10.1016/j.worlddev.2017.10.009,mYbj,"Mullings, Robert; Mahabir, Aruneema",10.0
10.1016/j.worlddev.2017.11.020,4GDq,"d'Errico, Marco; Di Giuseppe, Stefania",2.0
10.1016/j.worlddev.2017.11.024,O7vy,"Niebel, Thomas",8.0
10.1016/j.worlddev.2017.01.013,8GrR,"Pasha, Atika",7.0
10.1016/j.worlddev.2017.03.038,qZQ2,"Lim, Sijeong; Prakash, Aseem",8.0
10.1016/j.worlddev.2016.03.006,E5qr,"Ahlerup, Pelle; Baskaran, Thushyanthan; Bigsten, Arne",4.0
10.1016/j.worlddev.2016.01.007,7Gj3,"Kotsadam, Andreas; Tolonen, Anja",1.0
10.1016/j.worlddev.2015.01.014,AVrY,"Bellon, Mauricio R.; Gotor, Elisabetta; Caracciolo, Francesco",1.0
10.1016/j.worlddev.2014.08.013,DdkL,"You, Wan-Hai; Zhu, Hui-Ming; Yu, Keming; Peng, Cheng",6.0
10.1016/j.worlddev.2014.09.008,PYBK,"Khonje, Makaiko; Manda, Julius; Alene, Arega D.; Kassie, Menale",4.0
10.1016/j.worlddev.2014.05.013,xEEA,"Asadullah, M. Niaz; Savoia, Antonio; Mahmud, Wahiduddin",1.0
10.1016/j.worlddev.2014.06.010,gaB9,"Dinçer, Mehmet Alper; Kaushal, Neeraj; Grossman, Michael",1.0
10.1016/j.worlddev.2012.05.022,9Gkl,"Roberts, Peter W.",6.0
10.1016/j.worlddev.2013.05.007,Rx2V,"Brada, Josef C.; Kutan, Ali M.; Vukšić, Goran",6.0
10.1016/j.worlddev.2013.02.015,1GK0,"Sen, Kunal",8.0
10.1016/j.worlddev.2013.05.015,k18W,"Rudel, Thomas K.",4.0
10.1016/j.worlddev.2012.04.001,PY0Z,"Fu, Xiaolan; Kaplinsky, Raphael; Zhang, Jing",10.0
10.1016/j.worlddev.2011.04.036,YmVx,"Medvedev, Denis",8.0
10.1016/j.worlddev.2011.12.003,ZgK4,"Durevall, Dick; Lindskog, Annika",7.0
10.1016/j.worlddev.2012.04.019,vmxO,"Bezu, Sosina; Barrett, Christopher B.; Holden, Stein T.",4.0
10.1016/j.worlddev.2011.04.009,Qy5d,"DeLoach, Stephen B.; Lamanna, Erika",2.0
10.1016/j.worlddev.2010.06.012,BAGx,"Henson, Spencer; Masakure, Oliver; Cranfield, John",5.0
10.1016/j.worlddev.2010.05.011,2GKO,"Li, Xibao",7.0
10.1016/j.worlddev.2009.12.008,VlgD,"Agostini, Claudio A.; Brown, Philip H.; Roman, Andrei C.",4.0
10.1016/j.worlddev.2010.03.005,kdwz,"Fisher, Monica; Chaudhury, Moushumi; McCusker, Brent",1.0
10.1016/j.worlddev.2010.02.010,rb8d,"Rijkers, Bob; Söderbom, Måns; Loening, Josef L.",6.0
10.1016/j.worlddev.2010.02.011,qad7,"Bocquier, Philippe; Nordman, Christophe J.; Vescovo, Aude",3.0
10.1016/j.worlddev.2008.04.003,8Jav,"Özler, Şule; Taymaz, Erol; YIlmaz, Kamil",9.0
10.1016/j.worlddev.2008.08.002,pRk0,"Araral, Eduardo",9.0
10.1016/j.worlddev.2008.01.004,kdq4,"Freytag, Andreas; Pehnelt, Gernot",9.0
10.1093/rfs/hhu035,Dm9X,"Cvijanović, Dragana",3.0
10.1111/j.1540-6210.2011.02417.x,Y58l,"Yang, Kaifeng; Pandey, Sanjay K.",7.0
10.1111/j.1540-6210.2009.02113.x,K8Be,"Smith, Craig R.; Fernandez, Sergio",3.0
10.1287/orsc.2016.1063,eydQ,"Cohen, Susan K.; Hsu, Sean T.; Dahlin, Kristina B.",10.0
10.1287/orsc.1090.0449,gL5Q,"Gambardella, Alfonso; Giarratana, Marco S.",8.0
10.1093/qje/qjt005,pw2j,"Alesina, Alberto; Giuliano, Paola; Nunn, Nathan",7.0
10.1093/qje/qjs010,5vym,"Schmieder, Johannes F.; von Wachter, Till; Bender, Stefan",1.0
10.1177/001440291007600206,PbBz,"Parish, Susan L.; Rose, Roderick A.; Andrews, Megan E.",9.0
10.1086/690829,RVmv,"Solis, Alex",6.0
10.1086/599707,EqmZ,"Olken, Benjamin A.; Barron, Patrick",9.0
10.1017/s0033291710000309,9E3Z,"Freyer, T.; Kloeppel, S.; Tuescher, O.; Kordon, A.; Zurowski, B.; Kuelz, A-K.; Speck, O.; Glauche, V.; Voderholzer, U.",1.0
10.1017/s0033291708004960,YEwW,"Dickson, A.; Toft, A.; O'Carroll, R. E.",5.0
10.1017/s0033291708004431,GKww,"Leyman, L.; De Raedt, R.; Vanderhasselt, M. -A.; Baeken, C.",8.0
10.1111/cdev.12760,KvBd,"Flensborg-Madsen, Trine; Mortensen, Erik L.",3.0
10.3982/ecta15373,Zd47,"Pons, Vincent; Tricaud, Clemence",6.0
10.1257/aer.20130267,2lb5,"Cohen, Jessica; Dupas, Pascaline; Schaner, Simone",3.0
10.1257/aer.101.4.1601,r7Wd,"Zhang, Xiaoquan (Michael); Zhu, Feng",1.0
10.1093/jopart/muq016,lr32,"Rayner, Julie; Williams, Helen M.; Lawton, Alan; Allinson, Christopher W.",3.0
10.1111/jofi.12490,E1YN,"Duchin, Ran; Gilbert, Thomas; Harford, Jarrad; Hrdlicka, Christopher",9.0
10.1111/jofi.12141,OXbO,"Donangelo, Andres",9.0
10.1111/j.1540-6261.2009.01450.x,99PZ,"Bae, Kee-Hong; Goyal, Vidhan K.",10.0
10.1016/j.cedpsych.2013.06.003,DLzr,"Turner, Julianne C.; Gray, DeLeon L.; Anderman, Lynley H.; Dawson, Heather S.; Anderman, Eric M.",7.0
10.1093/sf/sox103,0PNZ,"Boone, Christophe; Cakmakli, Anil Divarci; van Witteloostuijn, Arjen",4.0
10.1093/sf/sox086,gO57,"Pfeffer, Fabian T.; Killewald, Alexandra",4.0
10.1093/sf/sox071,vkAL,"Gibson, Christopher L.",4.0
10.1093/sf/sov097,wE9G,"Andrews, Kenneth T.; Beyerlein, Kraig; Farnum, Tuneka Tucker",8.0
10.1093/sf/sov124,PD2z,"Wang, Dan J.; Piazza, Alessandro",6.0
10.1093/sf/sov048,Kp4W,"Ma, Dali",10.0
10.1093/sf/sot125,A3v1,"Kleiner, Sibyl; Pavalko, Eliza K.",8.0
10.1093/sf/sot128,JpGJ,"Curwin, Kevin D.; Mahutga, Matthew C.",5.0
10.1093/sf/sou074,x0pA,"Andrew, Megan",5.0
10.1093/sf/sot091,l0kv,"Hipp, John R.; Roussell, Aaron",5.0
10.1093/sf/sot018,qv3w,"Mandel, Hadas",9.0
10.1093/sf/89.4.1217,r0Gq,"Cavanagh, Shannon E.",10.0
10.1093/sf/sor003,qvxg,"Bradley, Christen L.; Renzulli, Linda A.",4.0
10.1353/sof.2010.0059,Lr9G,"Rude, Jesse; Herda, Daniel",4.0
10.1353/sof.0.0266,Jp1e,"Godart, Frederic C.; Mears, Ashley",3.0
10.3102/0013189x13505684,m047,"Gamson, David A.; Lu, Xiaofei; Eckert, Sarah Anne",5.0
10.3102/0013189x13495087,5eE3,"Kalogrides, Demetra; Loeb, Susanna",7.0
10.1016/j.jfineco.2016.09.005,8ze7,"Calomiris, Charles W.; Larrain, Mauricio; Liberti, Jose; Sturgess, Jason",3.0
10.1016/j.jfineco.2015.08.001,v0Ap,"Sen, Rik; Tumarkin, Robert",3.0
10.1016/j.jfineco.2013.02.003,7p01,"Boutin, Xavier; Cestone, Giacinta; Fumagalli, Chiara; Pica, Giovanni; Serrano-Velarde, Nicolas",7.0
10.1016/j.jfineco.2008.08.005,A2D1,"Roberts, Michael R.; Sufi, Amir",8.0
10.1287/mnsc.2017.2730,E7Xy,"Cookson, J. Anthony",6.0
10.1287/mnsc.2016.2717,WWOp,"Manconi, Alberto; Massa, Massimo; Zhang, Lei",3.0
10.1287/mnsc.2017.2811,ZaZK,"Anderson, Joshua D.; Core, John E.",1.0
10.1287/mnsc.2016.2488,bx79,"Massacci, Daniele",4.0
10.1287/mnsc.2015.2276,WWQX,"Chatterji, Aaron K.; de Figueiredo, Rui J. P., Jr.; Rawley, Evan",9.0
10.1287/mnsc.2013.1868,GylW,"Beaud, Mickael; Willinger, Marc",8.0
10.1287/mnsc.2013.1893,VOAp,"Chang, Wei-Shiun; Chen, Bo; Salmon, Timothy C.",8.0
10.1287/mnsc.2014.2013,ek4K,"Bloom, Nicholas; Garicano, Luis; Sadun, Raffaella; Van Reenen, John",4.0
10.1287/mnsc.1120.1692,9qvZ,"Lee, Eunkyu; Staelin, Richard; Yoo, Weon Sang; Du, Rex",4.0
10.1287/mnsc.1120.1680,y7kw,"Bennett, Victor Manuel; Pierce, Lamar; Snyder, Jason A.; Toffel, Michael W.",6.0
10.1287/mnsc.1110.1499,vKVx,"Ching, Andrew T.; Ishihara, Masakazu",7.0
10.1287/mnsc.1110.1379,A2lr,"Kuhnen, Camelia M.; Tymula, Agnieszka",5.0
10.1287/mnsc.1090.1080,83P0,"Schultz, Kenneth L.; Schoenherr, Tobias; Nembhard, David",10.0
10.1287/mnsc.1090.1131,338G,"Liu, Yu-Jane; Tsai, Chih-Ling; Wang, Ming-Chun; Zhu, Ning",3.0
10.1287/mnsc.1100.1192,AAvj,"Toole, Andrew A.; Czarnitzki, Dirk",3.0
10.1287/mnsc.1090.1109,davJ,"Horta, Hugo; Veloso, Francisco M.; Grediaga, Rocio",5.0
10.1287/mnsc.1090.1022,damJ,"Oxley, Joanne E.; Sampson, Rachelle C.; Silverman, Brian S.",2.0
10.1287/mnsc.1090.0997,lxBy,"Boulding, William; Christen, Markus",1.0
10.1287/mnsc.1090.0995,vGNa,"Ryall, Michael D.; Sampson, Rachelle C.",2.0
10.1093/esr/jcy020,PyrY,"Dahl, Malte; Krog, Niels",5.0
10.1093/esr/jcy038,yG7p,"Jaeckle, Sebastian; Koenig, Pascal D.",5.0
10.1093/esr/jcx077,1334,"Riekhoff, Aart-Jan; Jarnefelt, Noora",8.0
10.1093/esr/jcx063,xGGO,"Boehnke, Petra; Link, Sebastian",7.0
10.1093/esr/jcx057,zGGY,"Hillmert, Steffen; Hartung, Andreas; Wessling, Katarina",5.0
10.1093/esr/jcv083,gJQO,"Eicher, Veronique; Settersten, Richard A.; Penic, Sandra; Glaeser, Stephanie; Martenot, Aude; Spini, Dario",5.0
10.1093/esr/jcv136,e28P,"Schroeder, Martin",7.0
10.1093/esr/jcv010,xGEk,"Diewald, Martin; Schulz, Wiebke; Baier, Tina",3.0
10.1093/esr/jcu083,p8L8,"Vogtenhuber, Stefan",6.0
10.1093/esr/jcu086,e29P,"van Tilburg, Theo G.; Aartsen, Marja J.; van der Pas, Suzan",4.0
10.1093/esr/jcv054,PyYd,"Broeckel, Miriam; Busch-Heizmann, Anne; Golsch, Katrin",7.0
10.1093/esr/jcu053,VXAD,"Giesselmann, Marco",4.0
10.1093/esr/jcu075,AAKG,"Janmaat, Jan Germen",9.0
10.1093/esr/jcu051,OYgd,"Rijken, Arieke J.; Merz, Eva-Maria",4.0
